Region,Horizon,Feature,Importance
NE,1,slp_weekave_atlantic_trop_pc9,0.001536573801669139
NE,1,slp_weekave_conus_pc9,-0.0017999387000525798
NE,1,slp_weekave_east_asia_pc9,-0.0006161046043530109
NE,1,slp_weekave_mexico_gulf_pc9,-0.0046734353763475825
NE,1,slp_weekave_pacific_ocean_pc9,-0.00042891625118451535
NE,1,slp_weekave_pacific_trop_pc9,0.001332315063557162
NE,1,slp_weekave_southern_canada_pc9,-0.0032979397480262128
NE,1,t_500_weekave_arctic_pc9,-0.0005559318413218624
NE,1,t_500_weekave_atlantic_ocean_pc9,-0.0012134267048178771
NE,1,t_500_weekave_atlantic_trop_pc9,-0.0005938180247216114
NE,1,t_500_weekave_conus_pc9,0.0011155859959068573
NE,1,t_500_weekave_east_asia_pc9,0.004033101758871194
NE,1,t_500_weekave_mexico_gulf_pc9,0.003158071633035024
NE,1,t_500_weekave_pacific_ocean_pc9,0.0004919395597184757
NE,1,t_500_weekave_pacific_trop_pc9,0.005059109235057886
NE,1,t_500_weekave_southern_canada_pc9,0.007294431359021066
NE,1,t_850_weekave_arctic_pc9,-0.003715458992419111
NE,1,t_850_weekave_atlantic_ocean_pc9,-0.0006217996550705725
NE,1,t_850_weekave_atlantic_trop_pc9,-0.004075478876532064
NE,1,t_850_weekave_conus_pc9,0.0053974281255113315
NE,1,t_850_weekave_east_asia_pc9,-0.0008998249538871701
NE,1,t_850_weekave_mexico_gulf_pc9,-0.0003897725315642771
NE,1,t_850_weekave_pacific_ocean_pc9,0.0032887483931552572
NE,1,t_850_weekave_pacific_trop_pc9,0.0016079560403988798
NE,1,t_850_weekave_southern_canada_pc9,0.003564671331537343
NE,1,ts_weekave_arctic_pc9,-0.009392123747387812
NE,1,ts_weekave_atlantic_ocean_pc9,0.0017689952449752393
NE,1,ts_weekave_atlantic_trop_pc9,-7.055244237358001e-05
NE,1,ts_weekave_conus_pc9,-0.0039012034871113896
NE,1,ts_weekave_east_asia_pc9,0.0029880590014927932
NE,1,ts_weekave_mexico_gulf_pc9,0.0024315229166528953
NE,1,ts_weekave_pacific_ocean_pc9,0.0019281869938114463
NE,1,ts_weekave_pacific_trop_pc9,0.002148394295710165
NE,1,ts_weekave_southern_canada_pc9,0.001806209404926721
NE,1,h_500_weekave_arctic_pc10,0.002003397951453234
NE,1,h_500_weekave_atlantic_ocean_pc10,-0.004061209812429271
NE,1,h_500_weekave_atlantic_trop_pc10,0.0013854911945552514
NE,1,h_500_weekave_conus_pc10,-0.0037928112910486553
NE,1,h_500_weekave_east_asia_pc10,-0.0028425337805646636
NE,1,h_500_weekave_mexico_gulf_pc10,-0.00561736617641652
NE,1,h_500_weekave_pacific_ocean_pc10,-0.0008208158391434258
NE,1,h_500_weekave_pacific_trop_pc10,-0.0033162267938325663
NE,1,h_500_weekave_southern_canada_pc10,-0.0021771534220552742
NE,1,h_850_weekave_arctic_pc10,-0.0007323828538874958
NE,1,h_850_weekave_atlantic_ocean_pc10,0.0016152036353001145
NE,1,h_850_weekave_atlantic_trop_pc10,0.0023114056397790664
NE,1,h_850_weekave_conus_pc10,-0.00039344225187708893
NE,1,h_850_weekave_east_asia_pc10,-0.0010706112841066446
NE,1,h_850_weekave_mexico_gulf_pc10,-0.0028191359150281886
NE,1,h_850_weekave_pacific_ocean_pc10,-0.0007955638846332214
NE,1,h_850_weekave_pacific_trop_pc10,0.0034115771551582225
NE,1,h_850_weekave_southern_canada_pc10,-0.0018749369628179894
NE,1,slp_weekave_arctic_pc10,0.006070080927718043
NE,1,slp_weekave_atlantic_ocean_pc10,-0.004016567943892084
NE,1,slp_weekave_atlantic_trop_pc10,-0.0019462091408441573
NE,1,slp_weekave_conus_pc10,0.0023054517696474265
NE,1,slp_weekave_east_asia_pc10,0.0017804092662130047
NE,1,slp_weekave_mexico_gulf_pc10,-0.006317897596172332
NE,1,slp_weekave_pacific_ocean_pc10,0.0024510178440245054
NE,1,slp_weekave_pacific_trop_pc10,0.008419945429205811
NE,1,slp_weekave_southern_canada_pc10,0.0017686669712275874
NE,1,t_500_weekave_arctic_pc10,0.004371431529889147
NE,1,t_500_weekave_atlantic_ocean_pc10,-0.0003352120243766225
NE,1,t_500_weekave_atlantic_trop_pc10,0.0020335293334944105
NE,1,t_500_weekave_conus_pc10,0.001863029350377617
NE,1,t_500_weekave_east_asia_pc10,-0.005291610548916085
NE,1,t_500_weekave_mexico_gulf_pc10,-0.0049571754905041844
NE,1,t_500_weekave_pacific_ocean_pc10,-0.0009502040836886512
NE,1,t_500_weekave_pacific_trop_pc10,-0.00039837102076297387
NE,1,t_500_weekave_southern_canada_pc10,0.0040130255259133085
NE,1,t_850_weekave_arctic_pc10,-0.006215993180997111
NE,1,t_850_weekave_atlantic_ocean_pc10,0.001226137322857183
NE,1,t_850_weekave_atlantic_trop_pc10,-0.0012324604017406315
NE,1,t_850_weekave_conus_pc10,-0.008774188775706163
NE,1,t_850_weekave_east_asia_pc10,-0.002694025544316562
NE,1,t_850_weekave_mexico_gulf_pc10,0.0048859848672030935
NE,1,t_850_weekave_pacific_ocean_pc10,0.002991464046845286
NE,1,t_850_weekave_pacific_trop_pc10,-0.001489811253770649
NE,1,t_850_weekave_southern_canada_pc10,-0.0010908002578216742
NE,1,ts_weekave_arctic_pc10,-0.0036035876128377
NE,1,ts_weekave_atlantic_ocean_pc10,0.0003839634973708428
NE,1,ts_weekave_atlantic_trop_pc10,-0.00040890818308610594
NE,1,ts_weekave_conus_pc10,-0.0025330877788261636
NE,1,ts_weekave_east_asia_pc10,-0.0008457646125911525
NE,1,ts_weekave_mexico_gulf_pc10,-0.00021970095791023307
NE,1,ts_weekave_pacific_ocean_pc10,-0.0014699634650363613
NE,1,ts_weekave_pacific_trop_pc10,0.0006926902798603566
NE,1,ts_weekave_southern_canada_pc10,0.0019143983994112546
NE,1,h_500_weekave_arctic_pc11,-0.0022428387509951203
NE,1,h_500_weekave_atlantic_ocean_pc11,0.00024467653141009295
NE,1,h_500_weekave_atlantic_trop_pc11,-0.003630158150399243
NE,1,h_500_weekave_conus_pc11,-0.0015753935118312393
NE,1,h_500_weekave_east_asia_pc11,0.0034800588754005566
NE,1,h_500_weekave_mexico_gulf_pc11,0.00015337143201508142
NE,1,h_500_weekave_pacific_ocean_pc11,-0.0025596858496377568
NE,1,h_500_weekave_pacific_trop_pc11,0.003975362107923234
NE,1,h_500_weekave_southern_canada_pc11,0.0002121847446900027
NE,1,h_850_weekave_arctic_pc11,0.0032744258113986883
NE,1,h_850_weekave_atlantic_ocean_pc11,0.0021563044035161146
NE,1,h_850_weekave_atlantic_trop_pc11,0.0008803232386013585
NE,1,h_850_weekave_conus_pc11,0.0034158596843790376
NE,1,h_850_weekave_east_asia_pc11,-0.001744288191551598
NE,1,h_850_weekave_mexico_gulf_pc11,0.001691574504011998
NE,1,h_850_weekave_pacific_ocean_pc11,0.001375664584810347
NE,1,h_850_weekave_pacific_trop_pc11,-0.00278117238155217
NE,1,h_850_weekave_southern_canada_pc11,-0.0013602296014239457
NE,1,slp_weekave_arctic_pc11,-0.004270383196421376
NE,1,slp_weekave_atlantic_ocean_pc11,-0.003005044836898829
NE,1,slp_weekave_atlantic_trop_pc11,0.0015477914637205123
NE,1,slp_weekave_conus_pc11,-1.3626449155612618e-05
NE,1,slp_weekave_east_asia_pc11,0.004006584980640297
NE,1,slp_weekave_mexico_gulf_pc11,0.0007975196265801306
NE,1,slp_weekave_pacific_ocean_pc11,-0.00022773452493994503
NE,1,slp_weekave_pacific_trop_pc11,-0.00010284030527657843
NE,1,slp_weekave_southern_canada_pc11,0.004733242930792011
NE,1,t_500_weekave_arctic_pc11,0.0021254013162020397
NE,1,t_500_weekave_atlantic_ocean_pc11,-0.0023444205253076926
NE,1,t_500_weekave_atlantic_trop_pc11,0.0027675274385736397
NE,1,t_500_weekave_conus_pc11,0.0005020048411264356
NE,1,t_500_weekave_east_asia_pc11,0.002375598896774663
NE,1,t_500_weekave_mexico_gulf_pc11,-0.000741144287582518
NE,1,t_500_weekave_pacific_ocean_pc11,0.013094470946661623
NE,1,t_500_weekave_pacific_trop_pc11,0.0003086123090782304
NE,1,t_500_weekave_southern_canada_pc11,-5.65549365501461e-05
NE,1,t_850_weekave_arctic_pc11,-0.00043187408228411903
NE,1,t_850_weekave_atlantic_ocean_pc11,-0.0001489578668583865
NE,1,t_850_weekave_atlantic_trop_pc11,0.0010400828684581438
NE,1,t_850_weekave_conus_pc11,-0.0014383764115391885
NE,1,t_850_weekave_east_asia_pc11,-0.0013763910537652358
NE,1,t_850_weekave_mexico_gulf_pc11,-6.930869158994213e-05
NE,1,t_850_weekave_pacific_ocean_pc11,0.0004280069928961498
NE,1,t_850_weekave_pacific_trop_pc11,0.0005912119569080332
NE,1,t_850_weekave_southern_canada_pc11,-0.0020171320817457725
NE,1,ts_weekave_arctic_pc11,0.008762693494827337
NE,1,ts_weekave_atlantic_ocean_pc11,-0.0011478459911858252
NE,1,ts_weekave_atlantic_trop_pc11,-0.0039022278601286153
NE,1,ts_weekave_conus_pc11,-0.002151681869879714
NE,1,ts_weekave_east_asia_pc11,0.00031875199247887544
NE,1,ts_weekave_mexico_gulf_pc11,0.000905181830442429
NE,1,ts_weekave_pacific_ocean_pc11,-0.00133406972250348
NE,1,ts_weekave_pacific_trop_pc11,0.0005899936367552409
NE,1,ts_weekave_southern_canada_pc11,-0.0005036221898869246
NE,1,h_500_weekave_arctic_pc12,0.0021540136969535753
NE,1,h_500_weekave_atlantic_ocean_pc12,0.002583248365874239
NE,1,h_500_weekave_atlantic_trop_pc12,0.00022701695141270998
NE,1,h_500_weekave_conus_pc12,0.0008571217332385158
NE,1,h_500_weekave_east_asia_pc12,0.02016039364531942
NE,1,h_500_weekave_mexico_gulf_pc12,0.005145471898183107
NE,1,h_500_weekave_pacific_ocean_pc12,0.0016212304118593164
NE,1,h_500_weekave_pacific_trop_pc12,-0.0012019184904889179
NE,1,h_500_weekave_southern_canada_pc12,0.00542926885239634
NE,1,h_850_weekave_arctic_pc12,0.0018152184921719143
NE,1,h_850_weekave_atlantic_ocean_pc12,5.031002035075597e-05
NE,1,h_850_weekave_atlantic_trop_pc12,-9.49573275343063e-05
NE,1,h_850_weekave_conus_pc12,-0.004996812782247269
NE,1,h_850_weekave_east_asia_pc12,-0.0025967231161036016
NE,1,h_850_weekave_mexico_gulf_pc12,0.0021589622561780726
NE,1,h_850_weekave_pacific_ocean_pc12,0.002563377210173279
NE,1,h_850_weekave_pacific_trop_pc12,-7.733659648299825e-05
NE,1,h_850_weekave_southern_canada_pc12,0.005146102235798041
NE,1,slp_weekave_arctic_pc12,0.0027695545247124363
NE,1,slp_weekave_atlantic_ocean_pc12,-0.003558402882726123
NE,1,slp_weekave_atlantic_trop_pc12,-0.0003722839610304914
NE,1,slp_weekave_conus_pc12,-0.007537919132969476
NE,1,slp_weekave_east_asia_pc12,-0.0016892954865125394
NE,1,slp_weekave_mexico_gulf_pc12,-0.00131937976584157
NE,1,slp_weekave_pacific_ocean_pc12,-0.006063241954668364
NE,1,slp_weekave_pacific_trop_pc12,-0.0016447290990744415
NE,1,slp_weekave_southern_canada_pc12,-0.007590782589954455
NE,1,t_500_weekave_arctic_pc12,-0.0010996486823707425
NE,1,t_500_weekave_atlantic_ocean_pc12,-0.0005163583199755628
NE,1,t_500_weekave_atlantic_trop_pc12,-0.001450721521128943
NE,1,t_500_weekave_conus_pc12,0.0011753960888627605
NE,1,t_500_weekave_east_asia_pc12,-0.005603619180423773
NE,1,t_500_weekave_mexico_gulf_pc12,0.0017455998476469208
NE,1,t_500_weekave_pacific_ocean_pc12,0.004294142550344008
NE,1,t_500_weekave_pacific_trop_pc12,0.0010979376641867765
NE,1,t_500_weekave_southern_canada_pc12,-0.0005862428364385923
NE,1,t_850_weekave_arctic_pc12,0.0014607762485809713
NE,1,t_850_weekave_atlantic_ocean_pc12,0.002985840096670452
NE,1,t_850_weekave_atlantic_trop_pc12,-0.00036643181651996315
NE,1,t_850_weekave_conus_pc12,-0.0024806340153718407
NE,1,t_850_weekave_east_asia_pc12,-0.0015914281828311634
NE,1,t_850_weekave_mexico_gulf_pc12,-0.003784220514967392
NE,1,t_850_weekave_pacific_ocean_pc12,0.0008926994134893284
NE,1,t_850_weekave_pacific_trop_pc12,-0.0009115067371670153
NE,1,t_850_weekave_southern_canada_pc12,0.0017642509820258686
NE,1,ts_weekave_arctic_pc12,0.004530522328206447
NE,1,ts_weekave_atlantic_ocean_pc12,-0.0018959002224050892
NE,1,ts_weekave_atlantic_trop_pc12,-0.0009072640144770716
NE,1,ts_weekave_conus_pc12,0.0009470274941429935
NE,1,ts_weekave_east_asia_pc12,0.00044267592649068394
NE,1,ts_weekave_mexico_gulf_pc12,0.00793104685447889
NE,1,ts_weekave_pacific_ocean_pc12,8.155490630912254e-05
NE,1,ts_weekave_pacific_trop_pc12,-0.0021401235159509645
NE,1,ts_weekave_southern_canada_pc12,0.0010018932527618614
NE,1,h_500_weekave_arctic_pc13,-0.0005822842447346173
NE,1,h_500_weekave_atlantic_ocean_pc13,-0.007723769041028442
NE,1,h_500_weekave_atlantic_trop_pc13,-0.0011051198789171935
NE,1,h_500_weekave_conus_pc13,0.008175588453740534
NE,1,h_500_weekave_east_asia_pc13,0.000540324163185435
NE,1,h_500_weekave_mexico_gulf_pc13,0.0029436515981658457
NE,1,h_500_weekave_pacific_ocean_pc13,0.0002841089827636386
NE,1,h_500_weekave_pacific_trop_pc13,0.00455138798522731
NE,1,h_500_weekave_southern_canada_pc13,-4.4352867947772266e-05
NE,1,h_850_weekave_arctic_pc13,-0.002127453046298437
NE,1,h_850_weekave_atlantic_ocean_pc13,-0.0009347446397716711
NE,1,h_850_weekave_atlantic_trop_pc13,-0.0020408571411844713
NE,1,h_850_weekave_conus_pc13,0.0033091527706419653
NE,1,h_850_weekave_east_asia_pc13,-0.0037977327189914274
NE,1,h_850_weekave_mexico_gulf_pc13,-0.0005126383846564941
NE,1,h_850_weekave_pacific_ocean_pc13,-0.003999317500938412
NE,1,h_850_weekave_pacific_trop_pc13,0.004284948480894949
NE,1,h_850_weekave_southern_canada_pc13,0.0008855255292833301
NE,1,slp_weekave_arctic_pc13,0.0009699298848113713
NE,1,slp_weekave_atlantic_ocean_pc13,-0.0007141329063540407
NE,1,slp_weekave_atlantic_trop_pc13,0.0037459799332470864
NE,1,slp_weekave_conus_pc13,0.0001505337930436094
NE,1,slp_weekave_east_asia_pc13,-0.0002953504462144411
NE,1,slp_weekave_mexico_gulf_pc13,-0.0019711078274401808
NE,1,slp_weekave_pacific_ocean_pc13,0.000556453100580138
NE,1,slp_weekave_pacific_trop_pc13,0.0021408683256327757
NE,1,slp_weekave_southern_canada_pc13,-0.0036652549109939276
NE,1,t_500_weekave_arctic_pc13,0.0011471401086484848
NE,1,t_500_weekave_atlantic_ocean_pc13,0.0046118224534844226
NE,1,t_500_weekave_atlantic_trop_pc13,0.006415227834845894
NE,1,t_500_weekave_conus_pc13,-0.000600505719526101
NE,1,t_500_weekave_east_asia_pc13,0.004011727332828219
NE,1,t_500_weekave_mexico_gulf_pc13,0.002526667712708323
NE,1,t_500_weekave_pacific_ocean_pc13,0.001458189049017733
NE,1,t_500_weekave_pacific_trop_pc13,0.0005093249922650145
NE,1,t_500_weekave_southern_canada_pc13,-0.00037369478672246716
NE,1,t_850_weekave_arctic_pc13,-0.005195967048829964
NE,1,t_850_weekave_atlantic_ocean_pc13,0.002733818202246733
NE,1,t_850_weekave_atlantic_trop_pc13,0.0034588809452740974
NE,1,t_850_weekave_conus_pc13,-0.00044106948930480174
NE,1,t_850_weekave_east_asia_pc13,-0.007495320511242613
NE,1,t_850_weekave_mexico_gulf_pc13,-0.017025082858107096
NE,1,t_850_weekave_pacific_ocean_pc13,0.0022608322105538647
NE,1,t_850_weekave_pacific_trop_pc13,0.0037979133268668088
NE,1,t_850_weekave_southern_canada_pc13,-0.0001010497652354836
NE,1,ts_weekave_arctic_pc13,-0.007673259998073512
NE,1,ts_weekave_atlantic_ocean_pc13,0.0002154912237610181
NE,1,ts_weekave_atlantic_trop_pc13,0.00028747147666138655
NE,1,ts_weekave_conus_pc13,0.014445229012814456
NE,1,ts_weekave_east_asia_pc13,0.0006260220859937012
NE,1,ts_weekave_mexico_gulf_pc13,-0.003261615373262246
NE,1,ts_weekave_pacific_ocean_pc13,-0.0021325159511975224
NE,1,ts_weekave_pacific_trop_pc13,-0.008118197561693297
NE,1,ts_weekave_southern_canada_pc13,-0.001721351732306727
NE,1,h_500_weekave_arctic_pc14,0.0010429957681030722
NE,1,h_500_weekave_atlantic_ocean_pc14,0.000583801441410466
NE,1,h_500_weekave_atlantic_trop_pc14,0.0025872975068326792
NE,1,h_500_weekave_conus_pc14,0.0015612457881990357
NE,1,h_500_weekave_east_asia_pc14,0.0015858392837526955
NE,1,h_500_weekave_mexico_gulf_pc14,-0.0031112660791804635
NE,1,h_500_weekave_pacific_ocean_pc14,0.0015094530855686906
NE,1,h_500_weekave_pacific_trop_pc14,-0.0020290547787718436
NE,1,h_500_weekave_southern_canada_pc14,-0.006602037764106683
NE,1,h_850_weekave_arctic_pc14,-0.000973458636187156
NE,1,h_850_weekave_atlantic_ocean_pc14,0.002450243420312474
NE,1,h_850_weekave_atlantic_trop_pc14,0.0015990874001562776
NE,1,h_850_weekave_conus_pc14,-0.0007183518683490616
NE,1,h_850_weekave_east_asia_pc14,-0.0011201912679538555
NE,1,h_850_weekave_mexico_gulf_pc14,-0.004675556225584465
NE,1,h_850_weekave_pacific_ocean_pc14,0.0019048384072426928
NE,1,h_850_weekave_pacific_trop_pc14,0.0025307534092918675
NE,1,h_850_weekave_southern_canada_pc14,0.0013544454262065446
NE,1,slp_weekave_arctic_pc14,0.003925436740587666
NE,1,slp_weekave_atlantic_ocean_pc14,0.0014785806084082272
NE,1,slp_weekave_atlantic_trop_pc14,-0.002011856611534816
NE,1,slp_weekave_conus_pc14,0.00013478768821754508
NE,1,slp_weekave_east_asia_pc14,-0.0013015594540178495
NE,1,slp_weekave_mexico_gulf_pc14,-0.0007157537885004987
NE,1,slp_weekave_pacific_ocean_pc14,0.004858764203980955
NE,1,slp_weekave_pacific_trop_pc14,0.0007616749110124073
NE,1,slp_weekave_southern_canada_pc14,-0.0004949786867813147
NE,1,t_500_weekave_arctic_pc14,0.0007463316332563252
NE,1,t_500_weekave_atlantic_ocean_pc14,-0.00154494715301731
NE,1,t_500_weekave_atlantic_trop_pc14,0.004101970466799365
NE,1,t_500_weekave_conus_pc14,-0.0027787434490430603
NE,1,t_500_weekave_east_asia_pc14,-0.004579700167887069
NE,1,t_500_weekave_mexico_gulf_pc14,0.0007744486704468478
NE,1,t_500_weekave_pacific_ocean_pc14,0.00020162488396356556
NE,1,t_500_weekave_pacific_trop_pc14,-0.0011156104339260509
NE,1,t_500_weekave_southern_canada_pc14,-0.00020665606966101534
NE,1,t_850_weekave_arctic_pc14,0.004000075954030505
NE,1,t_850_weekave_atlantic_ocean_pc14,-0.003971764030833924
NE,1,t_850_weekave_atlantic_trop_pc14,0.0018499455552560384
NE,1,t_850_weekave_conus_pc14,0.0009725823056754142
NE,1,t_850_weekave_east_asia_pc14,0.0005507847626321431
NE,1,t_850_weekave_mexico_gulf_pc14,-0.004672495034775714
NE,1,t_850_weekave_pacific_ocean_pc14,-0.0006852702078745369
NE,1,t_850_weekave_pacific_trop_pc14,-0.0011944785465675641
NE,1,t_850_weekave_southern_canada_pc14,0.0010697256553925173
NE,1,ts_weekave_arctic_pc14,-0.002233725124400602
NE,1,ts_weekave_atlantic_ocean_pc14,-0.006019068259321229
NE,1,ts_weekave_atlantic_trop_pc14,0.001373931509018167
NE,1,ts_weekave_conus_pc14,0.0014193560698459193
NE,1,ts_weekave_east_asia_pc14,0.001470528849304594
NE,1,ts_weekave_mexico_gulf_pc14,-0.0017927796266164068
NE,1,ts_weekave_pacific_ocean_pc14,-0.0008086367035216923
NE,1,ts_weekave_pacific_trop_pc14,-0.0008878232489526757
NE,1,ts_weekave_southern_canada_pc14,-0.0014344253877627425
NE,1,h_500_weekave_arctic_pc15,-0.001399104032490802
NE,1,h_500_weekave_atlantic_ocean_pc15,0.0013880122729163465
NE,1,h_500_weekave_atlantic_trop_pc15,-0.004466794068349719
NE,1,h_500_weekave_conus_pc15,-0.0018420420268600837
NE,1,h_500_weekave_east_asia_pc15,0.003989249231207204
NE,1,h_500_weekave_mexico_gulf_pc15,0.0026754231523358502
NE,1,h_500_weekave_pacific_ocean_pc15,0.0015317525810769914
NE,1,h_500_weekave_pacific_trop_pc15,-0.00016089428230034268
NE,1,h_500_weekave_southern_canada_pc15,0.001635921589702368
NE,1,h_850_weekave_arctic_pc15,0.0009791897275527835
NE,1,h_850_weekave_atlantic_ocean_pc15,0.0008294328240665116
NE,1,h_850_weekave_atlantic_trop_pc15,0.0002495317595686627
NE,1,h_850_weekave_conus_pc15,0.0005699064249350627
NE,1,h_850_weekave_east_asia_pc15,0.0007310212014693877
NE,1,h_850_weekave_mexico_gulf_pc15,0.000544649173306766
NE,1,h_850_weekave_pacific_ocean_pc15,-7.75912263277334e-05
NE,1,h_850_weekave_pacific_trop_pc15,0.0010931624956864875
NE,1,h_850_weekave_southern_canada_pc15,0.0008297899959933316
NE,1,slp_weekave_arctic_pc15,-0.003535522522284336
NE,1,slp_weekave_atlantic_ocean_pc15,0.0009670892068229501
NE,1,slp_weekave_atlantic_trop_pc15,0.004226345621237856
NE,1,slp_weekave_conus_pc15,-0.0037463301865966986
NE,1,slp_weekave_east_asia_pc15,0.002986902148754892
NE,1,slp_weekave_mexico_gulf_pc15,-0.0020554463917047626
NE,1,slp_weekave_pacific_ocean_pc15,5.563246859138597e-05
NE,1,slp_weekave_pacific_trop_pc15,-0.0006164389100322095
NE,1,slp_weekave_southern_canada_pc15,-0.0037976318459751173
NE,1,t_500_weekave_arctic_pc15,-0.0015086977324729745
NE,1,t_500_weekave_atlantic_ocean_pc15,0.0004846872848783453
NE,1,t_500_weekave_atlantic_trop_pc15,-0.0001506760629594576
NE,1,t_500_weekave_conus_pc15,-0.0024701098578105984
NE,1,t_500_weekave_east_asia_pc15,-0.0018031478542901288
NE,1,t_500_weekave_mexico_gulf_pc15,-0.0008572615126377414
NE,1,t_500_weekave_pacific_ocean_pc15,0.0006557423596515714
NE,1,t_500_weekave_pacific_trop_pc15,0.008367191544794277
NE,1,t_500_weekave_southern_canada_pc15,-0.017253009150627076
NE,1,t_850_weekave_arctic_pc15,0.0064588088681517474
NE,1,t_850_weekave_atlantic_ocean_pc15,-0.0051292320594485885
NE,1,t_850_weekave_atlantic_trop_pc15,-0.0013987303769916082
NE,1,t_850_weekave_conus_pc15,-0.00227845869622838
NE,1,t_850_weekave_east_asia_pc15,0.0012988518778961123
NE,1,t_850_weekave_mexico_gulf_pc15,-0.003106954335570222
NE,1,t_850_weekave_pacific_ocean_pc15,0.0017157727141767331
NE,1,t_850_weekave_pacific_trop_pc15,0.0023333812294724274
NE,1,t_850_weekave_southern_canada_pc15,-0.0007315218007945508
NE,1,ts_weekave_arctic_pc15,-0.0007310922631374932
NE,1,ts_weekave_atlantic_ocean_pc15,0.0018963082211008952
NE,1,ts_weekave_atlantic_trop_pc15,-0.002461725192706895
NE,1,ts_weekave_conus_pc15,-0.0045295502385541775
NE,1,ts_weekave_east_asia_pc15,-0.0006876896414525232
NE,1,ts_weekave_mexico_gulf_pc15,-0.0017536684263200542
NE,1,ts_weekave_pacific_ocean_pc15,-0.004830326638055116
NE,1,ts_weekave_pacific_trop_pc15,0.00019662273721590868
NE,1,ts_weekave_southern_canada_pc15,-0.00046594167040749925
NE,1,h_500_weekave_arctic_pc16,0.0029395993933196843
NE,1,h_500_weekave_atlantic_ocean_pc16,0.00043105776517027294
NE,1,h_500_weekave_atlantic_trop_pc16,-0.004858806091424572
NE,1,h_500_weekave_conus_pc16,0.0015737288508017144
NE,1,h_500_weekave_east_asia_pc16,0.0005179751103975801
NE,1,h_500_weekave_mexico_gulf_pc16,0.0015240969290403565
NE,1,h_500_weekave_pacific_ocean_pc16,-0.00031438267196817196
NE,1,h_500_weekave_pacific_trop_pc16,-0.0001977870585016935
NE,1,h_500_weekave_southern_canada_pc16,0.009397878946114406
NE,1,h_850_weekave_arctic_pc16,0.005828641989920058
NE,1,h_850_weekave_atlantic_ocean_pc16,0.00017268365817810032
NE,1,h_850_weekave_atlantic_trop_pc16,-0.00012157993748112735
NE,1,h_850_weekave_conus_pc16,0.007726385493059477
NE,1,h_850_weekave_east_asia_pc16,0.002623871039330646
NE,1,h_850_weekave_mexico_gulf_pc16,0.0007719137799106749
NE,1,h_850_weekave_pacific_ocean_pc16,-0.00027888622078640066
NE,1,h_850_weekave_pacific_trop_pc16,0.002339442565630012
NE,1,h_850_weekave_southern_canada_pc16,-0.0008006670031915242
NE,1,slp_weekave_arctic_pc16,-0.0007213485804148748
NE,1,slp_weekave_atlantic_ocean_pc16,-0.002831525685778935
NE,1,slp_weekave_atlantic_trop_pc16,-0.00043482802499162553
NE,1,slp_weekave_conus_pc16,0.00210871234472109
NE,1,slp_weekave_east_asia_pc16,-0.004664303337673855
NE,1,slp_weekave_mexico_gulf_pc16,0.0024117074601851013
NE,1,slp_weekave_pacific_ocean_pc16,-0.004229377346164398
NE,1,slp_weekave_pacific_trop_pc16,0.003810602804340165
NE,1,slp_weekave_southern_canada_pc16,-0.006928206157014335
NE,1,t_500_weekave_arctic_pc16,0.001737943344191469
NE,1,t_500_weekave_atlantic_ocean_pc16,0.00076606929495228
NE,1,t_500_weekave_atlantic_trop_pc16,-0.0012976622589570515
NE,1,t_500_weekave_conus_pc16,0.004622198123775334
NE,1,t_500_weekave_east_asia_pc16,0.005173250865904618
NE,1,t_500_weekave_mexico_gulf_pc16,-0.00036413201947625614
NE,1,t_500_weekave_pacific_ocean_pc16,-0.0029735575230568283
NE,1,t_500_weekave_pacific_trop_pc16,-0.0031549895992126764
NE,1,t_500_weekave_southern_canada_pc16,-0.002371954353679288
NE,1,t_850_weekave_arctic_pc16,0.0003658417486016141
NE,1,t_850_weekave_atlantic_ocean_pc16,0.00013003164511153167
NE,1,t_850_weekave_atlantic_trop_pc16,-0.004848021438350318
NE,1,t_850_weekave_conus_pc16,-9.869811317040345e-05
NE,1,t_850_weekave_east_asia_pc16,-0.004002573664292797
NE,1,t_850_weekave_mexico_gulf_pc16,-0.003167572345909253
NE,1,t_850_weekave_pacific_ocean_pc16,0.00044568080172891676
NE,1,t_850_weekave_pacific_trop_pc16,0.003969487989377758
NE,1,t_850_weekave_southern_canada_pc16,-0.002461118093451405
NE,1,ts_weekave_arctic_pc16,0.016527749716710775
NE,1,ts_weekave_atlantic_ocean_pc16,0.0016662967084702866
NE,1,ts_weekave_atlantic_trop_pc16,0.001241319972825572
NE,1,ts_weekave_conus_pc16,-0.00242407199506293
NE,1,ts_weekave_east_asia_pc16,0.0008064364484540399
NE,1,ts_weekave_mexico_gulf_pc16,1.3983400065420426e-05
NE,1,ts_weekave_pacific_ocean_pc16,0.00020328979018717773
NE,1,ts_weekave_pacific_trop_pc16,0.0004357214195914653
NE,1,ts_weekave_southern_canada_pc16,0.0004859247342252478
NE,1,h_500_weekave_arctic_pc17,0.0016127513100422893
NE,1,h_500_weekave_atlantic_ocean_pc17,0.0020883220609469494
NE,1,h_500_weekave_atlantic_trop_pc17,-0.0026386084729533485
NE,1,h_500_weekave_conus_pc17,0.0018069194029074846
NE,1,h_500_weekave_east_asia_pc17,0.00023368626612955504
NE,1,h_500_weekave_mexico_gulf_pc17,-0.002319903258492406
NE,1,h_500_weekave_pacific_ocean_pc17,-0.003058248150156325
NE,1,h_500_weekave_pacific_trop_pc17,0.0001706916605804724
